loss,accuracy,recall,precision,true_positives,true_negatives,false_positives,false_negatives,auc,val_loss,val_accuracy,val_recall,val_precision,val_true_positives,val_true_negatives,val_false_positives,val_false_negatives,val_auc
0.5445512533187866,0.7831296324729919,0.9048386812210083,0.8213762640953064,2805.0,463.0,610.0,295.0,0.7954316735267639,0.5221295952796936,0.7996165156364441,0.9393548369407654,0.8179775476455688,728.0,106.0,162.0,47.0,0.823885440826416
0.5325518250465393,0.7984663248062134,0.9206451773643494,0.8274862170219421,2854.0,478.0,595.0,246.0,0.8108289241790771,0.5448119044303894,0.7794822454452515,0.9329032301902771,0.8024417161941528,723.0,90.0,178.0,52.0,0.7984159588813782
0.5270721912384033,0.8008626699447632,0.9232258200645447,0.8283646702766418,2862.0,480.0,593.0,238.0,0.8161589503288269,0.5457273125648499,0.7746884226799011,0.9561290144920349,0.7866241931915283,741.0,67.0,201.0,34.0,0.8126143217086792
0.5241784453392029,0.7994248867034912,0.9225806593894958,0.8273069262504578,2860.0,476.0,597.0,240.0,0.8203117847442627,0.6319299936294556,0.7593480348587036,0.9896774291992188,0.7594059109687805,767.0,25.0,243.0,8.0,0.8045715093612671
0.5229149460792542,0.8061347007751465,0.9264516234397888,0.8317404985427856,2872.0,492.0,581.0,228.0,0.8190841674804688,0.5367016792297363,0.7833173274993896,0.9419354796409607,0.8013172149658203,730.0,87.0,181.0,45.0,0.8058714270591736
0.5277836918830872,0.8013419508934021,0.9209677577018738,0.830183207988739,2855.0,489.0,584.0,245.0,0.8127191066741943,0.5764912366867065,0.7689357399940491,0.9664515852928162,0.7769709825515747,749.0,53.0,215.0,26.0,0.75885409116745
0.524022102355957,0.7864845395088196,0.8987096548080444,0.8284270167350769,2786.0,496.0,577.0,314.0,0.8172325491905212,0.5613784790039062,0.7718120813369751,0.9367741942405701,0.7934426069259644,726.0,79.0,189.0,49.0,0.7886759638786316
0.5264450311660767,0.8013419508934021,0.9129032492637634,0.8350545763969421,2830.0,514.0,559.0,270.0,0.8134624361991882,0.5275908708572388,0.7794822454452515,0.948387086391449,0.7945945858955383,735.0,78.0,190.0,40.0,0.8238926529884338
0.5183796882629395,0.8042175769805908,0.9222580790519714,0.8323144316673279,2859.0,497.0,576.0,241.0,0.8235132098197937,0.554035484790802,0.7679769992828369,0.8348386883735657,0.8501971364021301,647.0,154.0,114.0,128.0,0.7951925992965698
0.5249491930007935,0.7946321368217468,0.9041935205459595,0.833482027053833,2803.0,513.0,560.0,297.0,0.8149534463882446,0.5530206561088562,0.772770881652832,0.9380645155906677,0.7936681509017944,727.0,79.0,189.0,48.0,0.7842369079589844
0.5149190425872803,0.8066139221191406,0.9161290526390076,0.8385001420974731,2840.0,526.0,547.0,260.0,0.8260613679885864,0.5341752767562866,0.7766059637069702,0.8503226041793823,0.8492268323898315,659.0,151.0,117.0,116.0,0.8118367791175842
0.516819417476654,0.8020608425140381,0.9041935205459595,0.8412364721298218,2803.0,544.0,529.0,297.0,0.8235183358192444,0.531322717666626,0.7785235047340393,0.9058064222335815,0.8162790536880493,702.0,110.0,158.0,73.0,0.806189239025116
0.5087858438491821,0.8126048445701599,0.921935498714447,0.8410829901695251,2858.0,533.0,540.0,242.0,0.8301786184310913,0.5526365041732788,0.7900287508964539,0.9561290144920349,0.8002159595489502,741.0,83.0,185.0,34.0,0.7964732646942139
0.5069408416748047,0.802540123462677,0.9041935205459595,0.8417417407035828,2803.0,546.0,527.0,297.0,0.8323532342910767,0.5289774537086487,0.7996165156364441,0.9432258009910583,0.8158482313156128,731.0,103.0,165.0,44.0,0.8138059973716736
0.5066864490509033,0.8046968579292297,0.9122580885887146,0.8389201760292053,2828.0,530.0,543.0,272.0,0.8327569365501404,0.5260372757911682,0.7861936688423157,0.837419331073761,0.8699731826782227,649.0,171.0,97.0,126.0,0.8282402753829956
0.5076566338539124,0.8082913756370544,0.9129032492637634,0.8422619104385376,2830.0,543.0,530.0,270.0,0.8304229974746704,0.5466887354850769,0.793863832950592,0.9793548583984375,0.7922755479812622,759.0,69.0,199.0,16.0,0.8291670680046082
0.5012129545211792,0.8123652338981628,0.9209677577018738,0.8414382338523865,2855.0,535.0,538.0,245.0,0.8365576267242432,0.572498083114624,0.7756471633911133,0.9561290144920349,0.7874601483345032,741.0,68.0,200.0,34.0,0.792898416519165
0.5136184096336365,0.7984663248062134,0.9009677171707153,0.839495062828064,2793.0,539.0,534.0,307.0,0.8248762488365173,0.5331440567970276,0.7794822454452515,0.9264516234397888,0.8058361411094666,718.0,95.0,173.0,57.0,0.8039961457252502
0.5208877921104431,0.7924754619598389,0.8961290121078491,0.836243212223053,2778.0,529.0,544.0,322.0,0.8170978426933289,0.5380764007568359,0.7804410457611084,0.9509677290916443,0.7941810488700867,737.0,77.0,191.0,38.0,0.818471372127533
0.5020297169685364,0.8090103268623352,0.9090322852134705,0.8454845547676086,2818.0,558.0,515.0,282.0,0.8355940580368042,0.5548571944236755,0.7746884226799011,0.948387086391449,0.7903226017951965,735.0,73.0,195.0,40.0,0.8053851127624512
0.5040726661682129,0.8056554198265076,0.9116129279136658,0.8403211236000061,2826.0,536.0,537.0,274.0,0.8332372307777405,0.5236865878105164,0.7957813739776611,0.944516122341156,0.8115299344062805,732.0,98.0,170.0,43.0,0.8192513585090637
0.4948831796646118,0.8075724840164185,0.9174193739891052,0.8386906385421753,2844.0,526.0,547.0,256.0,0.8410640954971313,0.5099131464958191,0.7890700101852417,0.9238709807395935,0.8164196014404297,716.0,107.0,161.0,59.0,0.8298122882843018
0.4855459928512573,0.8157200813293457,0.9129032492637634,0.8501051664352417,2830.0,574.0,499.0,270.0,0.8492435812950134,0.5771492123603821,0.7718120813369751,0.9729032516479492,0.7765190601348877,754.0,51.0,217.0,21.0,0.8048964142799377
0.5009274482727051,0.8135634064674377,0.9135484099388123,0.8473967909812927,2832.0,563.0,510.0,268.0,0.8357454538345337,0.5388486981391907,0.7679769992828369,0.8232257962226868,0.8586810231208801,638.0,163.0,105.0,137.0,0.8141670823097229
0.4943544566631317,0.8142822980880737,0.9135484099388123,0.8481581211090088,2832.0,566.0,507.0,268.0,0.8410675525665283,0.5291662216186523,0.7909875512123108,0.9470967650413513,0.8057079911231995,734.0,91.0,177.0,41.0,0.8209196329116821
0.49652954936027527,0.8082913756370544,0.9009677171707153,0.8499695658683777,2793.0,580.0,493.0,307.0,0.8391126990318298,0.5538444519042969,0.7775647044181824,0.9625806212425232,0.786090612411499,746.0,65.0,203.0,29.0,0.8275036215782166
0.4930456578731537,0.8099688291549683,0.9109677672386169,0.8452559113502502,2824.0,556.0,517.0,276.0,0.8423240780830383,0.5176757574081421,0.8024927973747253,0.9716129302978516,0.8036286234855652,753.0,84.0,184.0,22.0,0.8351540565490723
0.49542972445487976,0.8135634064674377,0.920322597026825,0.8430851101875305,2853.0,542.0,531.0,247.0,0.8398880362510681,0.5120769143104553,0.8024927973747253,0.907096803188324,0.8399044275283813,703.0,134.0,134.0,72.0,0.8236687183380127
0.47873246669769287,0.8233884572982788,0.9216129183769226,0.8525813221931458,2857.0,579.0,494.0,243.0,0.8552716374397278,0.541204035282135,0.7689357399940491,0.8464516401290894,0.843187689781189,656.0,146.0,122.0,119.0,0.80356764793396
0.4940151274204254,0.8169183135032654,0.9067742228507996,0.8554473519325256,2811.0,598.0,475.0,289.0,0.8399731516838074,0.5285990238189697,0.7871524691581726,0.8954838514328003,0.8311377167701721,694.0,127.0,141.0,81.0,0.8052046298980713
0.4889700412750244,0.8142822980880737,0.9119355082511902,0.8492039442062378,2827.0,571.0,502.0,273.0,0.8445155620574951,0.505180299282074,0.8072866797447205,0.9496774077415466,0.8195990920066833,736.0,106.0,162.0,39.0,0.8362060785293579
0.4820334315299988,0.8173975348472595,0.9200000166893005,0.8472964763641357,2852.0,559.0,514.0,248.0,0.8519291281700134,0.5346889495849609,0.7852349281311035,0.9200000166893005,0.8148571252822876,713.0,106.0,162.0,62.0,0.8072701096534729
0.48917320370674133,0.8123652338981628,0.9074193835258484,0.8501057624816895,2813.0,577.0,496.0,287.0,0.8433637022972107,0.5453099012374878,0.7900287508964539,0.9690322875976562,0.793868899345398,751.0,73.0,195.0,24.0,0.8260303735733032
0.49717235565185547,0.8073328733444214,0.9122580885887146,0.8416666388511658,2828.0,541.0,532.0,272.0,0.835888683795929,0.5101499557495117,0.7967401742935181,0.9664515852928162,0.8010694980621338,749.0,82.0,186.0,26.0,0.8436206579208374
0.4729931652545929,0.8241073489189148,0.9229032397270203,0.8525030016899109,2861.0,578.0,495.0,239.0,0.8584849834442139,0.5513012409210205,0.7909875512123108,0.9496774077415466,0.8043715953826904,736.0,89.0,179.0,39.0,0.8129634261131287
0.48860064148902893,0.810687780380249,0.9077419638633728,0.8481012582778931,2814.0,569.0,504.0,286.0,0.8439595699310303,0.5375102162361145,0.7545541524887085,0.8077419400215149,0.8540245294570923,626.0,161.0,107.0,149.0,0.8118680715560913
0.48024454712867737,0.8193146586418152,0.9174193739891052,0.850987434387207,2844.0,575.0,498.0,256.0,0.849320650100708,0.5183621644973755,0.7861936688423157,0.8529032468795776,0.8584415316581726,661.0,159.0,109.0,114.0,0.8197159171104431
0.47973397374153137,0.8205128312110901,0.9170967936515808,0.8524737358093262,2843.0,581.0,492.0,257.0,0.8513525724411011,0.504734992980957,0.791946291923523,0.9148387312889099,0.8244186043739319,709.0,117.0,151.0,66.0,0.8295570611953735
0.48467734456062317,0.812844455242157,0.908709704875946,0.8497737646102905,2817.0,575.0,498.0,283.0,0.846038818359375,0.5630015134811401,0.791946291923523,0.9664515852928162,0.7968084812164307,749.0,77.0,191.0,26.0,0.8067116141319275
0.4743787348270416,0.8173975348472595,0.908709704875946,0.8546723127365112,2817.0,594.0,479.0,283.0,0.8546928763389587,0.5131322145462036,0.8015340566635132,0.944516122341156,0.8169642686843872,732.0,104.0,164.0,43.0,0.8295305967330933
0.47820234298706055,0.8178768157958984,0.9141935706138611,0.8515625,2834.0,579.0,494.0,266.0,0.8515899181365967,0.7181452512741089,0.6318312287330627,0.5290322303771973,0.9557109475135803,410.0,249.0,19.0,365.0,0.7867043614387512
0.4776318371295929,0.820992112159729,0.9106451869010925,0.8572729825973511,2823.0,603.0,470.0,277.0,0.852361798286438,0.5104167461395264,0.7957813739776611,0.948387086391449,0.8094713687896729,735.0,95.0,173.0,40.0,0.8433437943458557
0.48010438680648804,0.8150011897087097,0.9077419638633728,0.8527272939682007,2814.0,587.0,486.0,286.0,0.851311981678009,0.5744001269340515,0.7718120813369751,0.9729032516479492,0.7765190601348877,754.0,51.0,217.0,21.0,0.8367284536361694
0.47446802258491516,0.8178768157958984,0.9119355082511902,0.8530476689338684,2827.0,586.0,487.0,273.0,0.8540602326393127,0.5046687126159668,0.7890700101852417,0.896774172782898,0.832335352897644,695.0,128.0,140.0,80.0,0.826581597328186
0.46672096848487854,0.8233884572982788,0.9167742133140564,0.8557663559913635,2842.0,594.0,479.0,258.0,0.8614293932914734,0.5262684226036072,0.7766059637069702,0.9303225874900818,0.801111102104187,721.0,89.0,179.0,54.0,0.8244246244430542
0.4828154444694519,0.8169183135032654,0.9090322852134705,0.853939414024353,2818.0,591.0,482.0,282.0,0.8464727997779846,0.489981085062027,0.8024927973747253,0.9380645155906677,0.8214689493179321,727.0,110.0,158.0,48.0,0.8466370105743408
0.4646071791648865,0.8269829750061035,0.918064534664154,0.8587809205055237,2846.0,605.0,468.0,254.0,0.8628870248794556,0.5417913198471069,0.7804410457611084,0.8154838681221008,0.8802228569984436,632.0,182.0,86.0,143.0,0.8161699175834656
0.46989452838897705,0.8142822980880737,0.9093548655509949,0.8508904576301575,2819.0,579.0,494.0,281.0,0.8578402996063232,0.5218719840049744,0.7823585867881775,0.9354838728904724,0.8037694096565247,725.0,91.0,177.0,50.0,0.8250576853752136
0.46704789996147156,0.8243470191955566,0.9138709902763367,0.8587450981140137,2833.0,607.0,466.0,267.0,0.8586154580116272,0.5081631541252136,0.7967401742935181,0.9393548369407654,0.8152295351028442,728.0,103.0,165.0,47.0,0.8371666073799133
0.47314655780792236,0.821711003780365,0.9141935706138611,0.8556763529777527,2834.0,595.0,478.0,266.0,0.8544995784759521,0.5145139098167419,0.7909875512123108,0.8258064389228821,0.885200560092926,640.0,185.0,83.0,135.0,0.8397929668426514
0.47749942541122437,0.8178768157958984,0.9090322852134705,0.854975700378418,2818.0,595.0,478.0,282.0,0.8509994745254517,0.5240703821182251,0.7909875512123108,0.9341935515403748,0.8125701546669006,724.0,101.0,167.0,51.0,0.8174939751625061
0.46843308210372925,0.8178768157958984,0.9138709902763367,0.8517739176750183,2833.0,580.0,493.0,267.0,0.8591529726982117,0.48055732250213623,0.797698974609375,0.9200000166893005,0.8271461725234985,713.0,119.0,149.0,62.0,0.8495473861694336
0.46218401193618774,0.8253055214881897,0.9138709902763367,0.8597875833511353,2833.0,611.0,462.0,267.0,0.8639591932296753,0.5654269456863403,0.7823585867881775,0.9780645370483398,0.7830578684806824,758.0,58.0,210.0,17.0,0.8322170972824097
0.4737539291381836,0.8145219087600708,0.9109677672386169,0.8500903248786926,2824.0,575.0,498.0,276.0,0.8536701202392578,0.5066790580749512,0.7900287508964539,0.8696774244308472,0.8510100841522217,674.0,150.0,118.0,101.0,0.8275468945503235
0.4584047496318817,0.8250659108161926,0.9122580885887146,0.8606207966804504,2828.0,615.0,458.0,272.0,0.8661454319953918,0.49625858664512634,0.793863832950592,0.9393548369407654,0.8125,728.0,100.0,168.0,47.0,0.8475710153579712
0.4730273485183716,0.8138030171394348,0.9029031991958618,0.8546565175056458,2799.0,597.0,476.0,301.0,0.8533084988594055,0.5401707887649536,0.7890700101852417,0.9754838943481445,0.7899686694145203,756.0,67.0,201.0,19.0,0.847876787185669
0.4646766483783722,0.8214713931083679,0.9148387312889099,0.8549894690513611,2836.0,592.0,481.0,264.0,0.8601049184799194,0.6130579710006714,0.7756471633911133,0.9935483932495117,0.770770788192749,770.0,39.0,229.0,5.0,0.85114586353302
0.4667634963989258,0.8293793201446533,0.921935498714447,0.8587740659713745,2858.0,603.0,470.0,242.0,0.8575572967529297,0.5184867978096008,0.7622243762016296,0.7974193692207336,0.871650218963623,618.0,177.0,91.0,157.0,0.8309725522994995
0.4584752917289734,0.8202731609344482,0.9041935205459595,0.860872209072113,2803.0,620.0,453.0,297.0,0.866322934627533,0.48951876163482666,0.8178331851959229,0.9122580885887146,0.8528347611427307,707.0,146.0,122.0,68.0,0.8411651253700256
0.4584617614746094,0.8262640833854675,0.9122580885887146,0.8619323372840881,2828.0,620.0,453.0,272.0,0.8649511933326721,0.48775357007980347,0.791946291923523,0.8864516019821167,0.841911792755127,687.0,139.0,129.0,88.0,0.8407582640647888
0.4644826352596283,0.8183560967445374,0.907096803188324,0.8567946553230286,2812.0,603.0,470.0,288.0,0.8596121668815613,0.4885164201259613,0.8034515976905823,0.9290322661399841,0.8275862336158752,720.0,118.0,150.0,55.0,0.8404862880706787
0.45524296164512634,0.823148787021637,0.9122580885887146,0.8585306406021118,2828.0,607.0,466.0,272.0,0.8680161237716675,0.4904104769229889,0.8092042207717896,0.9058064222335815,0.8478260636329651,702.0,142.0,126.0,73.0,0.8365936279296875
0.4649975001811981,0.8188353776931763,0.9080645442008972,0.8566646575927734,2815.0,602.0,471.0,285.0,0.858465313911438,0.5085048675537109,0.7804410457611084,0.8348386883735657,0.864973247051239,647.0,167.0,101.0,128.0,0.8356885313987732
0.44507238268852234,0.8293793201446533,0.9138709902763367,0.8642464876174927,2833.0,628.0,445.0,267.0,0.8749338984489441,0.48849305510520935,0.8063278794288635,0.907096803188324,0.8439375758171082,703.0,138.0,130.0,72.0,0.843365490436554
0.45134004950523376,0.8300982713699341,0.9135484099388123,0.8652612566947937,2832.0,632.0,441.0,268.0,0.8695624470710754,0.5052694082260132,0.793863832950592,0.9574193358421326,0.8030303120613098,742.0,86.0,182.0,33.0,0.8506619334220886
0.45977315306663513,0.821711003780365,0.9067742228507996,0.8606858253479004,2811.0,618.0,455.0,289.0,0.863114595413208,0.5017403364181519,0.7957813739776611,0.9419354796409607,0.8129175901412964,730.0,100.0,168.0,45.0,0.8379778265953064
0.4528714716434479,0.8279415369033813,0.9132258296012878,0.8631097674369812,2831.0,624.0,449.0,269.0,0.8683953285217285,0.4881744086742401,0.8072866797447205,0.9212903380393982,0.8360655903816223,714.0,128.0,140.0,61.0,0.8388854265213013
0.4535384178161621,0.8241073489189148,0.9148387312889099,0.8578342199325562,2836.0,603.0,470.0,264.0,0.8672851324081421,0.4782756567001343,0.791946291923523,0.907096803188324,0.8290094137191772,703.0,123.0,145.0,72.0,0.8500962853431702
0.4772236943244934,0.8150011897087097,0.9103226065635681,0.8510253429412842,2822.0,579.0,494.0,278.0,0.8473751544952393,0.4887070953845978,0.7986577153205872,0.8812903165817261,0.8526841402053833,683.0,150.0,118.0,92.0,0.8442586064338684
0.45635637640953064,0.8200335502624512,0.912580668926239,0.8549410700798035,2829.0,593.0,480.0,271.0,0.8652434945106506,0.4858001172542572,0.8034515976905823,0.9677419066429138,0.8064516186714172,750.0,88.0,180.0,25.0,0.8640034198760986
0.4409385919570923,0.831536054611206,0.9167742133140564,0.864618182182312,2842.0,628.0,445.0,258.0,0.8767250180244446,0.5101670026779175,0.7996165156364441,0.9625806212425232,0.8056155443191528,746.0,88.0,180.0,29.0,0.8419185876846313
0.45149317383766174,0.8346513509750366,0.9261290431022644,0.8616446852684021,2871.0,612.0,461.0,229.0,0.8675200343132019,0.4958474338054657,0.794822633266449,0.8761290311813354,0.8519448041915894,679.0,150.0,118.0,96.0,0.8355633020401001
0.46189072728157043,0.832734227180481,0.9264516234397888,0.8593656420707703,2872.0,603.0,470.0,228.0,0.857627272605896,0.5021007657051086,0.7842761278152466,0.9212903380393982,0.8132118582725525,714.0,104.0,164.0,61.0,0.8247857689857483
0.44454631209373474,0.831536054611206,0.9216129183769226,0.8613204956054688,2857.0,613.0,460.0,243.0,0.8739749789237976,0.4685109555721283,0.8149568438529968,0.9341935515403748,0.8360277414321899,724.0,126.0,142.0,51.0,0.8600000143051147
0.4526938796043396,0.8296189904212952,0.9167742133140564,0.8625189661979675,2842.0,620.0,453.0,258.0,0.8676154017448425,0.4934616982936859,0.793863832950592,0.948387086391449,0.807692289352417,735.0,93.0,175.0,40.0,0.8495090007781982
0.44475340843200684,0.8289000988006592,0.9177419543266296,0.8610774874687195,2845.0,614.0,459.0,255.0,0.8740116953849792,0.4803995192050934,0.794822633266449,0.9161290526390076,0.8265424966812134,710.0,119.0,149.0,65.0,0.8468584418296814
0.44936972856521606,0.8298586010932922,0.9090322852134705,0.8681454062461853,2818.0,645.0,428.0,282.0,0.8700757026672363,0.4900650084018707,0.7996165156364441,0.9496774077415466,0.812362015247345,736.0,98.0,170.0,39.0,0.8566827178001404
0.4545474946498871,0.8243470191955566,0.9103226065635681,0.8611534833908081,2822.0,618.0,455.0,278.0,0.8657128214836121,0.4785440266132355,0.8082454204559326,0.9174193739891052,0.8394333124160767,711.0,132.0,136.0,64.0,0.8458715081214905
0.4410243332386017,0.8293793201446533,0.9170967936515808,0.8620375990867615,2843.0,618.0,455.0,257.0,0.8764500021934509,0.5562654137611389,0.7766059637069702,0.9703226089477539,0.7817047834396362,752.0,58.0,210.0,23.0,0.8421280384063721
0.4642479419708252,0.820992112159729,0.9109677672386169,0.8570561408996582,2824.0,602.0,471.0,276.0,0.8565313816070557,0.4822062849998474,0.8044103384017944,0.9212903380393982,0.8331388831138611,714.0,125.0,143.0,61.0,0.8415021896362305
0.4318549931049347,0.8356098532676697,0.920322597026825,0.866646409034729,2853.0,634.0,439.0,247.0,0.8824729323387146,0.48997804522514343,0.8024927973747253,0.9690322875976562,0.8049303293228149,751.0,86.0,182.0,24.0,0.8684520721435547
0.441739022731781,0.831536054611206,0.9135484099388123,0.8668503165245056,2832.0,638.0,435.0,268.0,0.8756433725357056,0.536713182926178,0.7852349281311035,0.9651612639427185,0.7915343642234802,748.0,71.0,197.0,27.0,0.8462470173835754
0.4396868050098419,0.8348909616470337,0.9187096953392029,0.8669710755348206,2848.0,636.0,437.0,252.0,0.8762814998626709,0.4840514063835144,0.7996165156364441,0.9109677672386169,0.834515392780304,706.0,128.0,140.0,69.0,0.8435676693916321
0.4447724223136902,0.8269829750061035,0.912580668926239,0.862500011920929,2829.0,622.0,451.0,271.0,0.872467577457428,0.4917186498641968,0.793863832950592,0.8812903165817261,0.8473945260047913,683.0,145.0,123.0,92.0,0.8368102312088013
0.4278581738471985,0.8377665877342224,0.9174193739891052,0.8710566759109497,2844.0,652.0,421.0,256.0,0.8853073716163635,0.49372899532318115,0.7967401742935181,0.9393548369407654,0.8152295351028442,728.0,103.0,165.0,47.0,0.8461073637008667
0.4409191310405731,0.8382458686828613,0.921935498714447,0.8684290647506714,2858.0,640.0,433.0,242.0,0.8745014667510986,0.4659081995487213,0.8120805621147156,0.9122580885887146,0.8467065691947937,707.0,140.0,128.0,68.0,0.8579682111740112
0.43081456422805786,0.8356098532676697,0.9154838919639587,0.8700184226036072,2838.0,649.0,424.0,262.0,0.8827021718025208,0.5720945000648499,0.791946291923523,0.9870967864990234,0.7870370149612427,765.0,61.0,207.0,10.0,0.8650192618370056
0.4417346119880676,0.8341720700263977,0.9122580885887146,0.8706896305084229,2828.0,653.0,420.0,272.0,0.8739440441131592,0.4972494840621948,0.8082454204559326,0.9561290144920349,0.8169790506362915,741.0,102.0,166.0,34.0,0.8527563810348511
0.44441065192222595,0.8272226452827454,0.9109677672386169,0.863872766494751,2824.0,628.0,445.0,276.0,0.8717764019966125,0.47808724641799927,0.8063278794288635,0.8735483884811401,0.8668373823165894,677.0,164.0,104.0,98.0,0.8466778993606567
0.4436611831188202,0.8257848024368286,0.9112903475761414,0.8620689511299133,2825.0,621.0,452.0,275.0,0.8718985319137573,0.476503849029541,0.8024927973747253,0.8903225660324097,0.8508014678955078,690.0,147.0,121.0,85.0,0.8467428684234619
0.4335622787475586,0.8334531784057617,0.9170967936515808,0.8665041327476501,2843.0,635.0,438.0,257.0,0.8802126049995422,0.5077872276306152,0.794822633266449,0.9458064436912537,0.809944748878479,733.0,96.0,172.0,42.0,0.8370389938354492
