loss,accuracy,recall,precision,true_positives,true_negatives,false_positives,false_negatives,auc,val_loss,val_accuracy,val_recall,val_precision,val_true_positives,val_true_negatives,val_false_positives,val_false_negatives,val_auc
0.5701079964637756,0.7404744625091553,0.9932258129119873,0.7435402274131775,3079.0,11.0,1062.0,21.0,0.5442247986793518,0.559721052646637,0.743048906326294,1.0,0.743048906326294,775.0,0.0,268.0,0.0,0.6595739126205444
0.5575637817382812,0.7428708076477051,1.0,0.7428708076477051,3100.0,0.0,1073.0,0.0,0.6003574132919312,0.5426278114318848,0.743048906326294,1.0,0.743048906326294,775.0,0.0,268.0,0.0,0.698319673538208
0.5458904504776001,0.7447879314422607,0.9983870983123779,0.7448856830596924,3095.0,13.0,1060.0,5.0,0.6473982930183411,0.5418933033943176,0.743048906326294,1.0,0.743048906326294,775.0,0.0,268.0,0.0,0.6824265718460083
0.5329378247261047,0.7483824491500854,0.9987096786499023,0.7474650144577026,3096.0,27.0,1046.0,4.0,0.6844726800918579,0.5259737372398376,0.7440076470375061,1.0,0.7437620162963867,775.0,1.0,267.0,0.0,0.715110719203949
0.5332838892936707,0.7452672123908997,0.9964516162872314,0.7459551095962524,3089.0,21.0,1052.0,11.0,0.6845659017562866,0.5286605358123779,0.744966447353363,1.0,0.7444764375686646,775.0,2.0,266.0,0.0,0.7045570611953735
0.5271917581558228,0.752216637134552,0.9954838752746582,0.7515830397605896,3086.0,53.0,1020.0,14.0,0.695871114730835,0.5163882970809937,0.743048906326294,0.9987096786499023,0.7435158491134644,774.0,1.0,267.0,1.0,0.7535507678985596
0.5203714370727539,0.7526959180831909,0.9941935539245605,0.75244140625,3082.0,59.0,1014.0,18.0,0.7147022485733032,0.519463837146759,0.7564716935157776,0.9948387145996094,0.7551420331001282,771.0,18.0,250.0,4.0,0.7144078016281128
0.5155403017997742,0.7505391836166382,0.9874193668365479,0.7533841729164124,3061.0,71.0,1002.0,39.0,0.7253572940826416,0.5151610970497131,0.7468839883804321,0.9987096786499023,0.746383786201477,774.0,5.0,263.0,1.0,0.7420125007629395
0.514996349811554,0.7526959180831909,0.9903225898742676,0.7539292573928833,3070.0,71.0,1002.0,30.0,0.7216562032699585,0.5286434292793274,0.7756471633911133,0.9509677290916443,0.7899249792098999,737.0,72.0,196.0,38.0,0.7456451654434204
0.5067769885063171,0.7579678893089294,0.9883871078491211,0.7587915062904358,3064.0,99.0,974.0,36.0,0.7431238889694214,0.5112878680229187,0.7555129528045654,0.9845161437988281,0.7584493160247803,763.0,25.0,243.0,12.0,0.7431222796440125
0.5029262900352478,0.7637191414833069,0.9874193668365479,0.7637225389480591,3061.0,126.0,947.0,39.0,0.7438696622848511,0.519062876701355,0.7785235047340393,0.9664515852928162,0.7851153016090393,749.0,63.0,205.0,26.0,0.7273832559585571
0.5049893260002136,0.7598849534988403,0.985161304473877,0.7615960240364075,3054.0,117.0,956.0,46.0,0.7415039539337158,0.5095981955528259,0.7468839883804321,0.9922580718994141,0.7487828731536865,769.0,10.0,258.0,6.0,0.7431271076202393
0.49846595525741577,0.7649173140525818,0.9841935634613037,0.7660055160522461,3051.0,141.0,932.0,49.0,0.7493853569030762,0.5219650268554688,0.7583892345428467,0.9561290144920349,0.77267986536026,741.0,50.0,218.0,34.0,0.7000914812088013
0.49722060561180115,0.7661154866218567,0.9803225994110107,0.7685887813568115,3039.0,158.0,915.0,61.0,0.752184271812439,0.4979737401008606,0.7545541524887085,0.9896774291992188,0.7556650042533875,767.0,20.0,248.0,8.0,0.7618175148963928
0.49272552132606506,0.7709082365036011,0.973548412322998,0.7754368185997009,3018.0,199.0,874.0,82.0,0.757598876953125,0.4997904300689697,0.7555129528045654,0.9987096786499023,0.7529183030128479,774.0,14.0,254.0,1.0,0.7825638055801392
0.49461567401885986,0.7709082365036011,0.9767742156982422,0.7740286588668823,3028.0,189.0,884.0,72.0,0.7520334720611572,0.49405553936958313,0.7593480348587036,0.9974193572998047,0.7563600540161133,773.0,19.0,249.0,2.0,0.7828791737556458
0.48786839842796326,0.7709082365036011,0.9767742156982422,0.7740286588668823,3028.0,189.0,884.0,72.0,0.7667442560195923,0.5023661255836487,0.7574304938316345,0.9922580718994141,0.7568897604942322,769.0,21.0,247.0,6.0,0.7602744102478027
0.4922211468219757,0.7740234732627869,0.9764516353607178,0.7767513394355774,3027.0,203.0,870.0,73.0,0.7539622187614441,0.5120018720626831,0.7842761278152466,0.9122580885887146,0.8182870149612427,707.0,111.0,157.0,68.0,0.7636542916297913
0.498261421918869,0.7663551568984985,0.9674193263053894,0.7743351459503174,2999.0,199.0,874.0,101.0,0.7447157502174377,0.49581626057624817,0.7775647044181824,0.9561290144920349,0.7891373634338379,741.0,70.0,198.0,34.0,0.7560808658599854
0.4905320703983307,0.7704289555549622,0.9712903499603271,0.7760308980941772,3011.0,204.0,869.0,89.0,0.7599128484725952,0.498492956161499,0.772770881652832,0.940645158290863,0.792391300201416,729.0,77.0,191.0,46.0,0.7628791332244873
0.4917159378528595,0.772825300693512,0.9745161533355713,0.7766066789627075,3021.0,204.0,869.0,79.0,0.755656898021698,0.49354103207588196,0.7603068351745605,0.9690322875976562,0.7686796188354492,751.0,42.0,226.0,24.0,0.7576793432235718
0.4854474663734436,0.7771387696266174,0.9667741656303406,0.7837343215942383,2997.0,246.0,827.0,103.0,0.7642987966537476,0.47500839829444885,0.769894540309906,0.948387086391449,0.7860962748527527,735.0,68.0,200.0,40.0,0.7907606959342957
