loss,accuracy,recall,precision,true_positives,true_negatives,false_positives,false_negatives,auc,val_loss,val_accuracy,val_recall,val_precision,val_true_positives,val_true_negatives,val_false_positives,val_false_negatives,val_auc
0.6816037893295288,0.7359213829040527,0.9858064651489258,0.7428293824195862,3056.0,15.0,1058.0,44.0,0.5060113668441772,0.6710087656974792,0.743048906326294,1.0,0.743048906326294,775.0,0.0,268.0,0.0,0.5921978950500488
0.6698424816131592,0.7428708076477051,1.0,0.7428708076477051,3100.0,0.0,1073.0,0.0,0.5064666271209717,0.6597226858139038,0.743048906326294,1.0,0.743048906326294,775.0,0.0,268.0,0.0,0.6004164814949036
0.6679368019104004,0.7428708076477051,1.0,0.7428708076477051,3100.0,0.0,1073.0,0.0,0.504959225654602,0.6647608280181885,0.743048906326294,1.0,0.743048906326294,775.0,0.0,268.0,0.0,0.6244872808456421
0.6583157181739807,0.7428708076477051,1.0,0.7428708076477051,3100.0,0.0,1073.0,0.0,0.5422061681747437,0.658421516418457,0.743048906326294,1.0,0.743048906326294,775.0,0.0,268.0,0.0,0.6535218954086304
0.6589561700820923,0.7428708076477051,1.0,0.7428708076477051,3100.0,0.0,1073.0,0.0,0.5424743890762329,0.6537622213363647,0.743048906326294,1.0,0.743048906326294,775.0,0.0,268.0,0.0,0.6373375654220581
0.6515452265739441,0.7428708076477051,1.0,0.7428708076477051,3100.0,0.0,1073.0,0.0,0.5796159505844116,0.6461878418922424,0.743048906326294,1.0,0.743048906326294,775.0,0.0,268.0,0.0,0.6664059162139893
0.6461523175239563,0.7435897588729858,0.9993548393249512,0.7436389923095703,3098.0,5.0,1068.0,2.0,0.5993781089782715,0.6366990804672241,0.743048906326294,1.0,0.743048906326294,775.0,0.0,268.0,0.0,0.6875396966934204
0.6402555108070374,0.7431104779243469,0.9996774196624756,0.7431654930114746,3099.0,2.0,1071.0,1.0,0.6221568584442139,0.6331914663314819,0.743048906326294,1.0,0.743048906326294,775.0,0.0,268.0,0.0,0.7082498669624329
0.6370390057563782,0.7407141327857971,0.9938709735870361,0.7434845566749573,3081.0,10.0,1063.0,19.0,0.6371926665306091,0.6457544565200806,0.743048906326294,1.0,0.743048906326294,775.0,0.0,268.0,0.0,0.7355608940124512
0.6312990188598633,0.741912305355072,0.9970967769622803,0.7432075142860413,3091.0,5.0,1068.0,9.0,0.6481022834777832,0.6388571262359619,0.743048906326294,1.0,0.743048906326294,775.0,0.0,268.0,0.0,0.7120871543884277
0.6144312620162964,0.7443086504936218,0.994516134262085,0.7459472417831421,3083.0,23.0,1050.0,17.0,0.6939778923988342,0.6155879497528076,0.743048906326294,1.0,0.743048906326294,775.0,0.0,268.0,0.0,0.747474730014801
0.6225174069404602,0.742631196975708,0.9958064556121826,0.7442140579223633,3087.0,12.0,1061.0,13.0,0.6725768446922302,0.6178681254386902,0.743048906326294,1.0,0.743048906326294,775.0,0.0,268.0,0.0,0.761949896812439
0.6099108457565308,0.7476635575294495,0.9938709735870361,0.7487241625785828,3081.0,39.0,1034.0,19.0,0.7037261724472046,0.6051451563835144,0.743048906326294,1.0,0.743048906326294,775.0,0.0,268.0,0.0,0.7561675310134888
0.5974600315093994,0.7550922632217407,0.982903242111206,0.7587151527404785,3047.0,104.0,969.0,53.0,0.7226649522781372,0.6017704010009766,0.743048906326294,0.9987096786499023,0.7435158491134644,774.0,1.0,267.0,1.0,0.7475277185440063
0.6062936782836914,0.7488617300987244,0.9725806713104248,0.7579185366630554,3015.0,110.0,963.0,85.0,0.7065473198890686,0.5946389436721802,0.7488015294075012,0.9974193572998047,0.7483059167861938,773.0,8.0,260.0,2.0,0.7708858847618103
0.5849531292915344,0.7555715441703796,0.9706451892852783,0.7640934586524963,3009.0,144.0,929.0,91.0,0.7428800463676453,0.594679057598114,0.7507190704345703,0.996129035949707,0.7502429485321045,772.0,11.0,257.0,3.0,0.7812325358390808
0.5752991437911987,0.7608435153961182,0.973548412322998,0.7671580910682678,3018.0,157.0,916.0,82.0,0.7600275278091431,0.5786978602409363,0.7507190704345703,0.9987096786499023,0.749273955821991,774.0,9.0,259.0,1.0,0.7869138121604919
0.5734463334083557,0.7572489976882935,0.9687096476554871,0.7662668824195862,3003.0,157.0,916.0,97.0,0.7611428499221802,0.5783287286758423,0.7526366114616394,0.9883871078491211,0.754679799079895,766.0,19.0,249.0,9.0,0.7754911184310913
0.5722348690032959,0.7610831260681152,0.9700000286102295,0.7688570618629456,3007.0,169.0,904.0,93.0,0.764021098613739,0.5645163059234619,0.7555129528045654,0.9948387145996094,0.7544031143188477,771.0,17.0,251.0,4.0,0.8130717277526855
0.5687075257301331,0.7586867809295654,0.9732258319854736,0.7655417323112488,3017.0,149.0,924.0,83.0,0.7682381272315979,0.5731281638145447,0.7488015294075012,0.9948387145996094,0.7492711544036865,771.0,10.0,258.0,4.0,0.7877973318099976
0.5517984628677368,0.7692307829856873,0.9664515852928162,0.7771725058555603,2996.0,214.0,859.0,104.0,0.7918529510498047,0.5656208395957947,0.7679769992828369,0.9638709425926208,0.7773153185844421,747.0,54.0,214.0,28.0,0.7903779745101929
0.559425950050354,0.7730649709701538,0.963225781917572,0.7818800806999207,2986.0,240.0,833.0,114.0,0.7800670862197876,0.5712437629699707,0.7545541524887085,1.0,0.7516973614692688,775.0,12.0,256.0,0.0,0.7942416667938232
0.5369981527328491,0.7852863669395447,0.9625806212425232,0.7927736639976501,2984.0,293.0,780.0,116.0,0.8059096932411194,0.5421313047409058,0.7746884226799011,0.9754838943481445,0.7777777910232544,756.0,52.0,216.0,19.0,0.8132354021072388
